flow_id,src_ip,dst_ip,dst_port,timestamp,packet_size,protocol,connection_duration,bytes_sent,bytes_received,is_failed,has_dns_lookup,dst_domain
flow_000054,10.29.32.177,104.137.190.139,443,2024-01-15T07:33:46.810899+0000,12593,TCP,14.875,5238,7341,0.0,1,example.com
flow_000055,10.29.32.177,104.137.190.139,443,2024-01-15T07:33:50.194854+0000,4845,TCP,22.307,778,4299,1.0,1,example.com
flow_000056,10.29.32.177,104.137.190.139,443,2024-01-15T07:34:17.760473+0000,5600,TCP,28.757,1397,3902,0.0,1,example.com
flow_000057,10.29.32.177,104.137.190.139,443,2024-01-15T07:34:24.887582+0000,358,TCP,6.351,85,297,0.0,1,example.com
flow_000058,10.29.32.177,104.137.190.139,443,2024-01-15T07:36:07.989904+0000,14856,TCP,4.334,6661,8343,0.0,1,example.com
flow_003572,10.39.24.41,198.79.4.172,443,2024-01-15T07:36:12.264573+0000,396,TCP,1.058,124,283,0.0,1,cdn-delivery-api.com
flow_000059,10.29.32.177,104.137.190.139,443,2024-01-15T07:36:38.810566+0000,2877,TCP,27.222,1017,1935,0.0,1,example.com
flow_000060,10.29.32.177,104.137.190.139,443,2024-01-15T07:37:02.642676+0000,3806,TCP,25.323,1036,2788,0.0,1,example.com
flow_000061,10.29.32.177,104.137.190.139,443,2024-01-15T07:37:08.958895+0000,5209,TCP,25.35,2610,2546,0.0,1,example.com
flow_000062,10.29.32.177,104.137.190.139,443,2024-01-15T07:38:53.237697+0000,5240,TCP,15.015,1559,3714,0.0,1,example.com
flow_000063,10.29.32.177,104.137.190.139,443,2024-01-15T07:38:57.948542+0000,3035,TCP,0.842,896,2059,0.0,1,example.com
flow_000064,10.29.32.177,104.137.190.139,443,2024-01-15T07:39:05.572810+0000,9579,TCP,29.456,2678,6109,0.0,1,example.com
flow_003524,10.1.148.43,72.160.251.23,443,2024-01-15T07:40:36.846617+0000,280,TCP,1.444,158,122,0.0,0,
flow_000065,10.29.32.177,104.137.190.139,443,2024-01-15T07:40:42.683353+0000,13028,TCP,3.512,2850,11032,0.0,1,example.com
flow_003611,10.158.220.93,20.74.212.233,443,2024-01-15T07:40:51.529981+0000,420,TCP,2.279,221,186,0.0,1,cdn-delivery-api.com
flow_003634,10.146.186.74,172.128.39.55,443,2024-01-15T07:41:04.412221+0000,115,TCP,2.315,66,54,0.0,0,
flow_000066,10.29.32.177,104.137.190.139,443,2024-01-15T07:41:27.947318+0000,11059,TCP,22.525,1859,8919,0.0,1,example.com
flow_003587,10.147.68.196,52.222.116.93,443,2024-01-15T07:41:54.990054+0000,354,TCP,0.442,207,136,0.0,0,
flow_000067,10.29.32.177,104.137.190.139,443,2024-01-15T07:42:31.769531+0000,14673,TCP,12.406,3370,11493,0.0,1,example.com
flow_000068,10.29.32.177,104.137.190.139,443,2024-01-15T07:42:50.651458+0000,5715,TCP,1.556,920,4619,0.0,1,example.com
flow_000069,10.29.32.177,104.137.190.139,443,2024-01-15T07:44:29.742975+0000,924,TCP,7.113,283,623,0.0,1,example.com
flow_000070,10.29.32.177,104.137.190.139,443,2024-01-15T07:44:34.953819+0000,13455,TCP,20.181,6994,7103,0.0,1,example.com
flow_000071,10.29.32.177,104.137.190.139,443,2024-01-15T07:45:31.632526+0000,4267,TCP,26.608,1390,2859,0.0,1,example.com
flow_000072,10.29.32.177,104.137.190.139,443,2024-01-15T07:46:17.750542+0000,6237,TCP,4.191,984,5200,0.0,1,example.com
flow_000073,10.29.32.177,104.137.190.139,443,2024-01-15T07:47:24.926785+0000,2188,TCP,11.025,694,1473,0.0,1,example.com
flow_000074,10.29.32.177,104.137.190.139,443,2024-01-15T07:47:30.289839+0000,14396,TCP,22.584,3842,9370,0.0,1,example.com
flow_000075,10.29.32.177,104.137.190.139,443,2024-01-15T07:48:40.891755+0000,11186,TCP,17.763,1960,9465,0.0,1,example.com
flow_000076,10.29.32.177,104.137.190.139,443,2024-01-15T07:49:25.632683+0000,8510,TCP,23.78,3277,5283,0.0,1,example.com
flow_000077,10.29.32.177,104.137.190.139,443,2024-01-15T07:51:15.400850+0000,11856,TCP,5.637,2948,8981,0.0,1,example.com
flow_000078,10.29.32.177,104.137.190.139,443,2024-01-15T07:51:34.164339+0000,14404,TCP,3.18,2798,11354,0.0,1,example.com
flow_000079,10.29.32.177,104.137.190.139,443,2024-01-15T07:51:36.572022+0000,1851,TCP,11.597,396,1447,0.0,1,example.com
flow_000080,10.29.32.177,104.137.190.139,443,2024-01-15T07:51:51.746397+0000,1858,TCP,25.897,305,1578,1.0,1,example.com
flow_003612,10.158.220.93,20.74.212.233,443,2024-01-15T07:52:16.379874+0000,413,TCP,2.107,260,169,0.0,1,cdn-delivery-api.com
flow_000081,10.29.32.177,104.137.190.139,443,2024-01-15T07:53:35.072786+0000,4053,TCP,9.742,902,3256,0.0,1,example.com
flow_000082,10.29.32.177,104.137.190.139,443,2024-01-15T07:53:55.172561+0000,7019,TCP,21.376,2000,5084,0.0,0,
flow_000083,10.29.32.177,104.137.190.139,443,2024-01-15T07:53:57.422829+0000,1837,TCP,18.642,329,1480,0.0,1,example.com
flow_000084,10.29.32.177,104.137.190.139,443,2024-01-15T07:55:17.430333+0000,2608,TCP,23.211,668,2097,0.0,1,example.com
flow_000085,10.29.32.177,104.137.190.139,443,2024-01-15T07:56:10.391622+0000,12234,TCP,9.62,5364,7294,0.0,1,example.com
flow_000086,10.29.32.177,104.137.190.139,443,2024-01-15T07:56:12.630300+0000,5327,TCP,0.669,2709,3024,0.0,1,example.com
flow_000087,10.29.32.177,104.137.190.139,443,2024-01-15T07:57:29.982507+0000,2065,TCP,4.397,589,1429,0.0,1,example.com
flow_000088,10.29.32.177,104.137.190.139,443,2024-01-15T07:57:39.927184+0000,8852,TCP,3.895,2341,6327,0.0,1,example.com
flow_003588,10.147.68.196,52.222.116.93,443,2024-01-15T07:57:43.228396+0000,329,TCP,1.357,160,175,0.0,0,
flow_000089,10.29.32.177,104.137.190.139,443,2024-01-15T07:57:46.683725+0000,4562,TCP,19.942,1918,2879,0.0,0,
flow_001552,10.239.253.127,151.192.16.76,4444,2024-01-15T07:58:05.047400+0000,200,TCP,2.206,90,109,0.0,1,evil-c2-framework.com
flow_001553,10.239.253.127,151.192.16.76,4444,2024-01-15T07:59:06.899836+0000,209,TCP,4.256,113,93,0.0,0,
flow_003635,10.146.186.74,172.128.39.55,443,2024-01-15T07:59:36.475147+0000,126,TCP,2.484,42,80,0.0,1,cdn-delivery-api.com
flow_001554,10.239.253.127,151.192.16.76,4444,2024-01-15T08:00:08.303408+0000,205,TCP,3.494,37,159,0.0,1,evil-c2-framework.com
flow_001555,10.239.253.127,151.192.16.76,4444,2024-01-15T08:01:06.651820+0000,204,TCP,4.059,112,88,1.0,1,evil-c2-framework.com
flow_001556,10.239.253.127,151.192.16.76,4444,2024-01-15T08:02:06.945379+0000,205,TCP,4.873,86,118,0.0,0,
flow_003511,10.113.205.83,23.235.25.16,443,2024-01-15T08:02:27.507634+0000,354,TCP,0.555,165,206,0.0,1,cdn-delivery-api.com
flow_001557,10.239.253.127,151.192.16.76,4444,2024-01-15T08:03:05.839046+0000,206,TCP,4.392,136,76,0.0,1,evil-c2-framework.com
flow_001558,10.239.253.127,151.192.16.76,4444,2024-01-15T08:04:04.276666+0000,195,TCP,4.118,76,111,0.0,0,
flow_001559,10.239.253.127,151.192.16.76,4444,2024-01-15T08:05:04.006907+0000,206,TCP,4.862,85,122,0.0,0,
flow_003525,10.1.148.43,72.160.251.23,443,2024-01-15T08:05:47.519180+0000,252,TCP,2.003,111,138,0.0,1,cdn-delivery-api.com
flow_001560,10.239.253.127,151.192.16.76,4444,2024-01-15T08:06:02.530574+0000,199,TCP,0.388,76,115,0.0,1,evil-c2-framework.com
flow_003573,10.39.24.41,198.79.4.172,443,2024-01-15T08:06:16.374988+0000,371,TCP,1.114,150,207,1.0,0,
flow_001561,10.239.253.127,151.192.16.76,4444,2024-01-15T08:07:04.203119+0000,211,TCP,1.969,77,134,0.0,0,
flow_001562,10.239.253.127,151.192.16.76,4444,2024-01-15T08:08:02.629465+0000,208,TCP,3.418,147,68,0.0,0,
flow_001563,10.239.253.127,151.192.16.76,4444,2024-01-15T08:09:01.561494+0000,200,TCP,4.482,57,141,0.0,1,evil-c2-framework.com
flow_003613,10.158.220.93,20.74.212.233,443,2024-01-15T08:09:41.100713+0000,390,TCP,0.201,174,206,0.0,0,
flow_001564,10.239.253.127,151.192.16.76,4444,2024-01-15T08:10:01.617156+0000,201,TCP,1.899,87,101,0.0,1,evil-c2-framework.com
flow_001565,10.239.253.127,151.192.16.76,4444,2024-01-15T08:11:01.453101+0000,211,TCP,3.683,96,101,0.0,0,
flow_001566,10.239.253.127,151.192.16.76,4444,2024-01-15T08:11:59.385204+0000,207,TCP,4.569,78,135,0.0,1,evil-c2-framework.com
flow_001567,10.239.253.127,151.192.16.76,4444,2024-01-15T08:13:00.908784+0000,192,TCP,4.093,69,122,0.0,1,evil-c2-framework.com
flow_001568,10.239.253.127,151.192.16.76,4444,2024-01-15T08:14:01.838272+0000,204,TCP,4.759,115,85,0.0,0,
flow_003636,10.146.186.74,172.128.39.55,443,2024-01-15T08:14:41.715630+0000,115,TCP,0.278,55,60,0.0,1,cdn-delivery-api.com
flow_001569,10.239.253.127,151.192.16.76,4444,2024-01-15T08:15:00.299379+0000,211,TCP,0.85,88,101,0.0,1,evil-c2-framework.com
flow_003512,10.113.205.83,23.235.25.16,443,2024-01-15T08:15:33.012330+0000,414,TCP,2.9,236,159,0.0,0,
flow_001570,10.239.253.127,151.192.16.76,4444,2024-01-15T08:16:02.177237+0000,200,TCP,3.264,120,85,0.0,1,evil-c2-framework.com
flow_003589,10.147.68.196,52.222.116.93,443,2024-01-15T08:16:11.908646+0000,356,TCP,2.941,182,184,0.0,0,
flow_001571,10.239.253.127,151.192.16.76,4444,2024-01-15T08:17:03.184462+0000,201,TCP,1.427,117,84,0.0,0,
flow_001572,10.239.253.127,151.192.16.76,4444,2024-01-15T08:18:05.242488+0000,201,TCP,0.139,91,87,0.0,0,
flow_001573,10.239.253.127,151.192.16.76,4444,2024-01-15T08:19:05.560663+0000,199,TCP,3.988,90,118,0.0,1,evil-c2-framework.com
flow_001574,10.239.253.127,151.192.16.76,4444,2024-01-15T08:20:06.374453+0000,202,TCP,4.329,110,99,0.0,1,evil-c2-framework.com
flow_001575,10.239.253.127,151.192.16.76,4444,2024-01-15T08:21:08.021045+0000,196,TCP,2.53,80,122,0.0,0,
flow_003614,10.158.220.93,20.74.212.233,443,2024-01-15T08:21:28.421101+0000,396,TCP,1.989,193,192,0.0,0,
flow_001576,10.239.253.127,151.192.16.76,4444,2024-01-15T08:22:06.830352+0000,198,TCP,2.433,74,125,0.0,0,
flow_001577,10.239.253.127,151.192.16.76,4444,2024-01-15T08:23:05.335892+0000,190,TCP,4.518,102,98,0.0,1,evil-c2-framework.com
flow_001578,10.239.253.127,151.192.16.76,4444,2024-01-15T08:24:09.355634+0000,218,TCP,3.027,108,111,0.0,0,
flow_001579,10.239.253.127,151.192.16.76,4444,2024-01-15T08:25:08.950271+0000,195,TCP,2.887,76,119,0.0,0,
flow_001580,10.239.253.127,151.192.16.76,4444,2024-01-15T08:26:08.652077+0000,206,TCP,4.557,96,110,1.0,0,
flow_001581,10.239.253.127,151.192.16.76,4444,2024-01-15T08:27:11.539482+0000,196,TCP,2.541,104,90,0.0,1,evil-c2-framework.com
flow_003513,10.113.205.83,23.235.25.16,443,2024-01-15T08:27:40.383339+0000,365,TCP,0.543,141,221,0.0,0,
flow_001582,10.239.253.127,151.192.16.76,4444,2024-01-15T08:28:10.097568+0000,199,TCP,2.763,96,108,0.0,1,evil-c2-framework.com
flow_001583,10.239.253.127,151.192.16.76,4444,2024-01-15T08:29:12.335215+0000,190,TCP,2.788,79,93,0.0,0,
flow_003637,10.146.186.74,172.128.39.55,443,2024-01-15T08:29:47.273321+0000,116,TCP,1.49,53,58,0.0,1,cdn-delivery-api.com
flow_001584,10.239.253.127,151.192.16.76,4444,2024-01-15T08:30:10.816222+0000,205,TCP,4.613,100,100,0.0,0,
flow_001585,10.239.253.127,151.192.16.76,4444,2024-01-15T08:31:11.374999+0000,198,TCP,4.512,63,141,0.0,0,
flow_003526,10.1.148.43,72.160.251.23,443,2024-01-15T08:32:04.646860+0000,246,TCP,1.541,128,101,0.0,0,
flow_001586,10.239.253.127,151.192.16.76,4444,2024-01-15T08:32:11.856426+0000,203,TCP,4.384,109,87,0.0,1,evil-c2-framework.com
flow_001587,10.239.253.127,151.192.16.76,4444,2024-01-15T08:33:13.086750+0000,190,TCP,3.99,84,103,0.0,0,
flow_003590,10.147.68.196,52.222.116.93,443,2024-01-15T08:33:36.805677+0000,376,TCP,1.76,163,234,0.0,0,
flow_003574,10.39.24.41,198.79.4.172,443,2024-01-15T08:34:12.330830+0000,367,TCP,2.679,178,183,0.0,1,cdn-delivery-api.com
flow_001588,10.239.253.127,151.192.16.76,4444,2024-01-15T08:34:13.171945+0000,196,TCP,3.701,123,82,1.0,0,
flow_001589,10.239.253.127,151.192.16.76,4444,2024-01-15T08:35:12.717958+0000,191,TCP,0.17,20,177,0.0,1,evil-c2-framework.com
flow_001590,10.239.253.127,151.192.16.76,4444,2024-01-15T08:36:12.266124+0000,205,TCP,1.066,65,136,0.0,1,evil-c2-framework.com
flow_001591,10.239.253.127,151.192.16.76,4444,2024-01-15T08:37:11.027967+0000,201,TCP,4.116,52,145,0.0,0,
flow_003514,10.113.205.83,23.235.25.16,443,2024-01-15T08:37:18.362790+0000,367,TCP,1.146,210,145,0.0,1,cdn-delivery-api.com
flow_003615,10.158.220.93,20.74.212.233,443,2024-01-15T08:37:22.304121+0000,407,TCP,1.821,198,192,0.0,1,cdn-delivery-api.com
flow_001592,10.239.253.127,151.192.16.76,4444,2024-01-15T08:38:10.976615+0000,197,TCP,3.721,92,111,0.0,1,evil-c2-framework.com
flow_001593,10.239.253.127,151.192.16.76,4444,2024-01-15T08:39:11.059052+0000,215,TCP,2.128,135,81,0.0,0,
flow_001594,10.239.253.127,151.192.16.76,4444,2024-01-15T08:40:09.763238+0000,208,TCP,4.178,105,99,0.0,1,evil-c2-framework.com
flow_001595,10.239.253.127,151.192.16.76,4444,2024-01-15T08:41:09.547021+0000,192,TCP,2.077,98,99,0.0,1,evil-c2-framework.com
flow_001596,10.239.253.127,151.192.16.76,4444,2024-01-15T08:42:10.885484+0000,208,TCP,3.749,104,99,0.0,0,
flow_001597,10.239.253.127,151.192.16.76,4444,2024-01-15T08:43:09.195024+0000,192,TCP,4.429,88,108,0.0,0,
flow_001598,10.239.253.127,151.192.16.76,4444,2024-01-15T08:44:12.214493+0000,202,TCP,4.791,82,112,0.0,1,evil-c2-framework.com
flow_001599,10.239.253.127,151.192.16.76,4444,2024-01-15T08:45:11.947807+0000,204,TCP,2.173,98,97,0.0,0,
flow_003638,10.146.186.74,172.128.39.55,443,2024-01-15T08:45:58.097331+0000,114,TCP,1.532,41,69,0.0,1,cdn-delivery-api.com
flow_001600,10.239.253.127,151.192.16.76,4444,2024-01-15T08:46:11.092966+0000,195,TCP,3.118,92,101,0.0,1,evil-c2-framework.com
flow_001601,10.239.253.127,151.192.16.76,4444,2024-01-15T08:47:08.162860+0000,201,TCP,2.352,87,119,0.0,0,
flow_001602,10.239.253.127,151.192.16.76,4444,2024-01-15T08:48:06.035394+0000,214,TCP,0.479,72,143,1.0,0,
flow_001603,10.239.253.127,151.192.16.76,4444,2024-01-15T08:49:07.971192+0000,197,TCP,3.041,94,102,0.0,0,
flow_003515,10.113.205.83,23.235.25.16,443,2024-01-15T08:49:18.948102+0000,354,TCP,0.813,183,183,1.0,0,
flow_001604,10.239.253.127,151.192.16.76,4444,2024-01-15T08:50:08.118418+0000,198,TCP,4.889,89,105,0.0,0,
flow_001605,10.239.253.127,151.192.16.76,4444,2024-01-15T08:51:09.265885+0000,202,TCP,0.812,72,131,0.0,0,
flow_003591,10.147.68.196,52.222.116.93,443,2024-01-15T08:51:23.473994+0000,342,TCP,1.392,250,90,1.0,1,cdn-delivery-api.com
flow_003527,10.1.148.43,72.160.251.23,443,2024-01-15T08:52:11.094794+0000,272,TCP,0.276,120,133,0.0,1,cdn-delivery-api.com
flow_003616,10.158.220.93,20.74.212.233,443,2024-01-15T08:53:07.354522+0000,395,TCP,0.778,178,242,0.0,0,
flow_003575,10.39.24.41,198.79.4.172,443,2024-01-15T08:57:50.709015+0000,370,TCP,2.447,184,207,0.0,1,cdn-delivery-api.com
flow_003516,10.113.205.83,23.235.25.16,443,2024-01-15T08:59:00.528476+0000,357,TCP,0.43,195,151,0.0,1,cdn-delivery-api.com
flow_003639,10.146.186.74,172.128.39.55,443,2024-01-15T09:01:41.436095+0000,107,TCP,0.175,48,54,0.0,0,
flow_001357,10.155.158.115,216.224.153.114,4444,2024-01-15T09:03:10.641167+0000,413,TCP,3.312,283,107,0.0,1,evil-c2-framework.com
flow_001358,10.155.158.115,216.224.153.114,4444,2024-01-15T09:04:11.993205+0000,410,TCP,2.712,246,169,0.0,1,evil-c2-framework.com
flow_001359,10.155.158.115,216.224.153.114,4444,2024-01-15T09:05:08.942915+0000,404,TCP,0.985,185,206,0.0,0,
flow_001360,10.155.158.115,216.224.153.114,4444,2024-01-15T09:06:08.672664+0000,406,TCP,1.576,130,310,0.0,0,
flow_003617,10.158.220.93,20.74.212.233,443,2024-01-15T09:06:35.704317+0000,371,TCP,1.193,192,166,0.0,1,cdn-delivery-api.com
flow_001361,10.155.158.115,216.224.153.114,4444,2024-01-15T09:07:11.141672+0000,365,TCP,4.412,145,222,0.0,0,
flow_001362,10.155.158.115,216.224.153.114,4444,2024-01-15T09:08:09.418967+0000,415,TCP,2.566,118,283,0.0,1,evil-c2-framework.com
flow_003592,10.147.68.196,52.222.116.93,443,2024-01-15T09:08:22.404951+0000,359,TCP,0.365,178,174,0.0,0,
flow_001363,10.155.158.115,216.224.153.114,4444,2024-01-15T09:09:12.634880+0000,392,TCP,4.972,230,196,1.0,0,
flow_001364,10.155.158.115,216.224.153.114,4444,2024-01-15T09:10:12.916764+0000,390,TCP,1.145,149,224,0.0,0,
flow_001365,10.155.158.115,216.224.153.114,4444,2024-01-15T09:11:12.567102+0000,409,TCP,1.03,192,210,1.0,1,evil-c2-framework.com
flow_001366,10.155.158.115,216.224.153.114,4444,2024-01-15T09:12:11.865917+0000,405,TCP,1.683,212,182,0.0,0,
flow_003517,10.113.205.83,23.235.25.16,443,2024-01-15T09:12:55.017846+0000,357,TCP,2.159,94,287,0.0,0,
flow_001367,10.155.158.115,216.224.153.114,4444,2024-01-15T09:13:11.808924+0000,385,TCP,2.642,127,274,0.0,0,
flow_001368,10.155.158.115,216.224.153.114,4444,2024-01-15T09:14:14.925173+0000,416,TCP,3.392,191,197,0.0,1,evil-c2-framework.com
flow_001369,10.155.158.115,216.224.153.114,4444,2024-01-15T09:15:14.408398+0000,409,TCP,3.28,205,205,0.0,1,evil-c2-framework.com
flow_001370,10.155.158.115,216.224.153.114,4444,2024-01-15T09:16:14.532733+0000,421,TCP,4.566,176,242,1.0,1,evil-c2-framework.com
flow_000434,10.165.64.206,93.245.22.83,80,2024-01-15T09:17:06.209137+0000,11987,TCP,28.412,5152,6975,0.0,1,example.com
flow_000435,10.165.64.206,93.245.22.83,80,2024-01-15T09:17:13.332137+0000,8282,TCP,3.808,3500,5084,0.0,1,example.com
flow_001371,10.155.158.115,216.224.153.114,4444,2024-01-15T09:17:13.774161+0000,399,TCP,1.255,153,233,1.0,1,evil-c2-framework.com
flow_001372,10.155.158.115,216.224.153.114,4444,2024-01-15T09:18:13.954436+0000,389,TCP,0.654,152,217,0.0,1,evil-c2-framework.com
flow_000436,10.165.64.206,93.245.22.83,80,2024-01-15T09:18:47.449697+0000,2202,TCP,27.747,570,1467,0.0,1,example.com
flow_001373,10.155.158.115,216.224.153.114,4444,2024-01-15T09:19:13.345148+0000,394,TCP,4.229,110,285,0.0,0,
flow_003640,10.146.186.74,172.128.39.55,443,2024-01-15T09:19:43.870995+0000,130,TCP,2.031,62,69,1.0,0,
flow_003593,10.147.68.196,52.222.116.93,443,2024-01-15T09:20:04.514768+0000,375,TCP,1.996,172,182,0.0,1,cdn-delivery-api.com
flow_001374,10.155.158.115,216.224.153.114,4444,2024-01-15T09:20:12.247245+0000,387,TCP,4.069,147,222,0.0,0,
flow_000437,10.165.64.206,93.245.22.83,80,2024-01-15T09:20:12.698627+0000,8298,TCP,13.513,2851,5314,0.0,1,example.com
flow_003528,10.1.148.43,72.160.251.23,443,2024-01-15T09:21:04.393900+0000,265,TCP,0.845,142,121,0.0,0,
flow_001375,10.155.158.115,216.224.153.114,4444,2024-01-15T09:21:11.316766+0000,401,TCP,1.216,183,205,0.0,1,evil-c2-framework.com
flow_000438,10.165.64.206,93.245.22.83,80,2024-01-15T09:22:09.214714+0000,10614,TCP,4.93,3457,7807,0.0,1,example.com
flow_001376,10.155.158.115,216.224.153.114,4444,2024-01-15T09:22:11.307363+0000,389,TCP,4.231,135,273,0.0,0,
flow_000439,10.165.64.206,93.245.22.83,80,2024-01-15T09:22:43.220748+0000,6014,TCP,19.449,1975,3940,0.0,1,example.com
flow_001377,10.155.158.115,216.224.153.114,4444,2024-01-15T09:23:08.408904+0000,383,TCP,1.159,197,177,1.0,0,
flow_000440,10.165.64.206,93.245.22.83,80,2024-01-15T09:23:14.626078+0000,6870,TCP,11.147,1457,5151,0.0,1,example.com
flow_003518,10.113.205.83,23.235.25.16,443,2024-01-15T09:23:41.517392+0000,397,TCP,2.234,184,237,0.0,0,
flow_001378,10.155.158.115,216.224.153.114,4444,2024-01-15T09:24:09.146064+0000,385,TCP,4.315,226,178,0.0,0,
flow_000441,10.165.64.206,93.245.22.83,80,2024-01-15T09:24:34.413484+0000,1284,TCP,5.426,282,994,0.0,1,example.com
flow_000442,10.165.64.206,93.245.22.83,80,2024-01-15T09:24:41.142105+0000,9402,TCP,20.634,3125,6496,0.0,1,example.com
flow_000443,10.165.64.206,93.245.22.83,80,2024-01-15T09:25:06.167863+0000,10737,TCP,21.863,5075,5800,0.0,1,example.com
flow_001379,10.155.158.115,216.224.153.114,4444,2024-01-15T09:25:09.971684+0000,395,TCP,4.415,195,195,0.0,0,
flow_001380,10.155.158.115,216.224.153.114,4444,2024-01-15T09:26:09.550359+0000,416,TCP,2.332,134,258,0.0,0,
flow_000444,10.165.64.206,93.245.22.83,80,2024-01-15T09:26:41.792888+0000,4164,TCP,17.726,819,3421,0.0,1,example.com
flow_001381,10.155.158.115,216.224.153.114,4444,2024-01-15T09:27:08.066326+0000,402,TCP,2.927,173,211,1.0,1,evil-c2-framework.com
flow_000445,10.165.64.206,93.245.22.83,80,2024-01-15T09:27:37.243829+0000,14948,TCP,4.662,3428,12815,0.0,1,example.com
flow_001382,10.155.158.115,216.224.153.114,4444,2024-01-15T09:28:08.194976+0000,413,TCP,1.364,100,304,0.0,0,
flow_000446,10.165.64.206,93.245.22.83,80,2024-01-15T09:28:37.123894+0000,7752,TCP,15.328,1147,6496,1.0,1,example.com
flow_000447,10.165.64.206,93.245.22.83,80,2024-01-15T09:28:43.355680+0000,695,TCP,11.552,229,471,0.0,1,example.com
flow_001383,10.155.158.115,216.224.153.114,4444,2024-01-15T09:29:06.794785+0000,391,TCP,2.064,135,244,0.0,1,evil-c2-framework.com
flow_000448,10.165.64.206,93.245.22.83,80,2024-01-15T09:29:24.604289+0000,8159,TCP,13.197,2395,6098,0.0,1,example.com
flow_000449,10.165.64.206,93.245.22.83,80,2024-01-15T09:30:01.378441+0000,7951,TCP,8.479,2054,5578,0.0,1,example.com
flow_001384,10.155.158.115,216.224.153.114,4444,2024-01-15T09:30:08.009104+0000,402,TCP,3.314,234,158,0.0,0,
flow_003576,10.39.24.41,198.79.4.172,443,2024-01-15T09:30:17.363218+0000,321,TCP,0.686,112,191,0.0,1,cdn-delivery-api.com
flow_001385,10.155.158.115,216.224.153.114,4444,2024-01-15T09:31:07.664643+0000,415,TCP,1.524,159,248,0.0,1,evil-c2-framework.com
flow_000450,10.165.64.206,93.245.22.83,80,2024-01-15T09:31:12.709522+0000,7001,TCP,28.864,1728,5103,0.0,1,example.com
flow_001386,10.155.158.115,216.224.153.114,4444,2024-01-15T09:32:08.898454+0000,405,TCP,2.214,214,204,0.0,1,evil-c2-framework.com
flow_003519,10.113.205.83,23.235.25.16,443,2024-01-15T09:33:05.140960+0000,358,TCP,0.427,195,161,0.0,0,
flow_001387,10.155.158.115,216.224.153.114,4444,2024-01-15T09:33:09.699118+0000,401,TCP,3.18,190,197,0.0,1,evil-c2-framework.com
flow_000451,10.165.64.206,93.245.22.83,80,2024-01-15T09:33:11.224109+0000,9879,TCP,26.975,1970,7552,0.0,1,example.com
flow_003594,10.147.68.196,52.222.116.93,443,2024-01-15T09:33:35.311184+0000,335,TCP,1.79,110,216,0.0,0,
flow_000452,10.165.64.206,93.245.22.83,80,2024-01-15T09:33:37.158251+0000,2181,TCP,2.181,276,1989,0.0,1,example.com
flow_000453,10.165.64.206,93.245.22.83,80,2024-01-15T09:33:43.311377+0000,1938,TCP,26.55,532,1251,0.0,1,example.com
flow_001388,10.155.158.115,216.224.153.114,4444,2024-01-15T09:34:11.220378+0000,402,TCP,1.418,221,170,0.0,1,evil-c2-framework.com
flow_001389,10.155.158.115,216.224.153.114,4444,2024-01-15T09:35:10.338282+0000,389,TCP,4.951,188,217,0.0,1,evil-c2-framework.com
flow_000454,10.165.64.206,93.245.22.83,80,2024-01-15T09:35:16.660414+0000,11316,TCP,5.783,3850,7079,0.0,1,example.com
